STATION,FISHSET_ID,SET_NO,SDAYTIME,P2DAYTIME,P3DAYTIME,EDAYTIME,SOAKMINP3P1,SOAKMINP3P2,P1LAT,P2LAT,P3LAT,P4LAT,P1LONG,P2LONG,P3LONG,P4LONG,DURATION,YEAR,SDEPTH,P2DEPTH,P3DEPTH,EDEPTH,TRIP_ID,SETCD_ID,STRATUM_ID,NAFAREA_ID,NUM_HOOK_HAUL,GEAR_ID,HAULCCD_ID,LENLLKM,GEAR_LEN_M,SPECSCD_ID,MAINLINE_DIAM,MAINLINE_LEN,BAIT_TYPE,GANGION_LENGTH,HOOKSPACINGM,MAINLINE_TYPE,MAINLINE_MAT,MAINLINE_WTAVG_KG,BAIT_AVG_WT,MILWARD,GEARCD_ID,HOOKCD_ID,HOOKSIZE,CATCH_ID,SPECCD_ID,EST_NUM_CAUGHT,EST_COMBINED_WT,TRIPCD_ID,TRIP,VESS_ID,VESSEL,CFV,ASSIGNED_STATION,ASSIGNED_STRATUM_ID,avg_weight,SLATITUDE,SLONGITUDE,ELATITUDE,ELONGITUDE,NAFDIV,P1TIME,P2TIME,P3TIME,P4TIME,SURVEY_AREA,SDAYTIME_UTC,P2DAYTIME_UTC,P3DAYTIME_UTC,EDAYTIME_UTC,P1TIME_UTC,P2TIME_UTC,P3TIME_UTC,P4TIME_UTC,MAINLINE_WTAVG_ADDED,lat.DecDeg_Assigned,lon.DecDeg_Assigned,STRATA_Assigned,Coordinator,VESSEL_Completed,Coordinator_Completed,dist_from_station
62,100395943,4,2024-06-14 05:04:00,2024-06-14 05:24:00,2024-06-14 14:46:00,2024-06-14 18:45:00,582,562,43.19817,43.14983,43.1985,43.1515,-61.49017,-61.48133,-61.49133,-61.48183,821,2024,90,129,90,124,100059347,5,H21,4WJ,1000,100054262,1,5.1,5100,30,9.2,NA,HERRING,0.796,5.02,2,1,NA,166,NA,51,141,15,102346443,30,4,23,7057,J24-0306,24520,THORBURN VENTURE,108324,62,H21,5.75,43.19817,-61.49017,43.1515,-61.48183,4W,504,524,1446,1845,2,2024-06-14 08:04:00,2024-06-14 08:24:00,2024-06-14 17:46:00,2024-06-14 21:45:00,804,824,1746,2145,NO,43.18162,-61.48476,H21,Nova Scotia,Thorburn Venture,Nova Scotia,0.192
63.1,100395941,2,2024-06-13 07:22:00,2024-06-13 07:45:00,2024-06-13 18:16:00,2024-06-13 21:28:00,654,631,43.15817,43.11183,43.158,43.113,-62.08817,-62.08233,-62.08717,-62.08267,846,2024,104,108,104,108,100059347,5,H21,4WJ,1000,100054260,1,5,5000,30,9.2,NA,HERRING,0.79,4.98,2,1,NA,165,NA,51,141,15,102346411,30,22,196,7057,J24-0306,24520,THORBURN VENTURE,108324,63,H21,8.90909090909091,43.15817,-62.08817,43.113,-62.08267,4W,722,745,1816,2128,2,2024-06-13 10:22:00,2024-06-13 10:45:00,2024-06-13 21:16:00,2024-06-14 00:28:00,1022,1045,2116,28,NO,43.08643,-62.05178,H21,Nova Scotia,Thorburn Venture,Nova Scotia,3.761
64,100396293,5,2024-06-07 05:17:00,2024-06-07 05:44:00,2024-06-07 13:50:00,2024-06-07 16:35:00,513,486,43.82333,43.788,43.82333,43.78917,-61.845,-61.8575,-61.84583,-61.859,678,2024,102,99,103,99,100059362,5,H21,4WJ,976,100054328,1,5.5,5500,30,9.4,NA,HERRING,0.733,5.4,2,1,NA,117,NA,51,141,15,102350160,30,27,275,7057,J24-0303,24520,THORBURN VENTURE,108324,64,H21,10.1851851851852,43.82333,-61.845,43.78917,-61.859,4W,517,544,1350,1635,2,2024-06-07 08:17:00,2024-06-07 08:44:00,2024-06-07 16:50:00,2024-06-07 19:35:00,817,844,1650,1935,NO,43.80238,-61.85886,H21,Nova Scotia,Thorburn Venture,Nova Scotia,0.503
65.1,100395940,1,2024-06-13 04:01:00,2024-06-13 04:27:00,2024-06-13 11:52:00,2024-06-13 15:01:00,471,445,43.56883,43.52217,43.5695,43.5225,-62.1685,-62.1545,-62.16817,-62.15283,660,2024,97,106,101,108,100059347,5,H21,4WJ,1000,100054259,1,5.1,5100,30,9.2,NA,HERRING,0.81,5,2,1,NA,166,NA,51,141,15,102346393,30,19,191,7057,J24-0306,24520,THORBURN VENTURE,108324,65,H21,10.0526315789474,43.56883,-62.1685,43.5225,-62.15283,4W,401,427,1152,1501,2,2024-06-13 07:01:00,2024-06-13 07:27:00,2024-06-13 14:52:00,2024-06-13 18:01:00,701,727,1452,1801,NO,43.54945,-62.15672,H21,Nova Scotia,Thorburn Venture,Nova Scotia,0.471
66.1,100396145,17,2024-07-17 05:01:00,2024-07-17 05:38:00,2024-07-17 11:05:00,2024-07-17 14:06:00,364,327,44.57383,44.60883,44.574,44.60933,-60.9385,-60.88767,-60.93933,-60.88817,545,2024,83,76,83,76,100059356,5,H21,4WE,1000,100054301,1,4.9,4900,30,8.7,NA,HERRING,0.82,4.9,2,1,NA,174,NA,51,141,15,NA,NA,0,0,7057,J24-0311,23120,SHERRY AND TRAVIS III,108134,66,H21,NA,44.57383,-60.9385,44.60933,-60.88817,4W,501,538,1105,1406,2,2024-07-17 08:01:00,2024-07-17 08:38:00,2024-07-17 14:05:00,2024-07-17 17:06:00,801,838,1405,1706,NO,44.5855,-60.92241,H21,Nova Scotia,Sherry & Travis III,Nova Scotia,0.047
67,100396132,4,2024-07-07 04:51:00,2024-07-07 05:29:00,2024-07-07 10:57:00,2024-07-07 14:23:00,366,328,43.60933,43.60733,43.609,43.60767,-59.77383,-59.71717,-59.77983,-59.72067,572,2024,177,272,177,260,100059356,5,H22,4WG,1000,100054288,1,4.9,4900,30,8.7,NA,HERRING,0.81,4.88,2,1,NA,169,NA,51,141,15,102348325,30,3,21,7057,J24-0311,23120,SHERRY AND TRAVIS III,108134,67,H22,7,43.60933,-59.77383,43.60767,-59.72067,4W,451,529,1057,1423,2,2024-07-07 07:51:00,2024-07-07 08:29:00,2024-07-07 13:57:00,2024-07-07 17:23:00,751,829,1357,1723,NO,43.60853,-59.75509,H22,Nova Scotia,Sherry & Travis III,Nova Scotia,0.016
68,100396139,11,2024-07-11 07:21:00,2024-07-11 08:03:00,2024-07-11 17:55:00,2024-07-11 20:38:00,634,592,44.93183,44.8885,44.889,44.93233,-60.324,-60.29183,-60.294,-60.3245,797,2024,115,258,262,108,100059356,5,H22,4WE,1000,100054295,1,4.9,4900,30,8.7,NA,HERRING,0.84,4.93,2,1,NA,167,NA,51,141,15,102348371,30,4,58,7057,J24-0311,23120,SHERRY AND TRAVIS III,108134,68,H22,14.5,44.93183,-60.324,44.93233,-60.3245,4W,721,803,1755,2038,2,2024-07-11 10:21:00,2024-07-11 11:03:00,2024-07-11 20:55:00,2024-07-11 23:38:00,1021,1103,2055,2338,NO,44.91726,-60.31364,H22,Nova Scotia,Sherry & Travis III,Nova Scotia,0.032
7,100395360,3,2024-07-29 06:18:00,2024-07-29 06:41:00,2024-07-29 13:31:00,2024-07-29 15:55:00,433,410,44.48583,44.47583,44.48717,44.47683,-66.82617,-66.76233,-66.824,-66.7605,577,2024,49,70,46,69,100059318,5,H11,4XS,1000,100054197,1,5.5,5500,30,7.1,NA,HERRING,NA,NA,2,1,NA,NA,NA,51,141,15,102340661,30,3,47,7057,J24-0316,14820,JESSA & AUSTIN,106068,7,H11,15.6666666666667,44.48583,-66.82617,44.47683,-66.7605,4X,618,641,1331,1555,1,2024-07-29 09:18:00,2024-07-29 09:41:00,2024-07-29 16:31:00,2024-07-29 18:55:00,918,941,1631,1855,NO,44.48594,-66.80291,H11,Nova Scotia,Jessa & Austin,Nova Scotia,0.406
70,100396134,6,2024-07-08 06:41:00,2024-07-08 07:20:00,2024-07-08 16:09:00,2024-07-08 19:43:00,568,529,43.86,43.82283,43.85517,43.82033,-59.06733,-59.02367,-59.0685,-59.029,782,2024,115,444,113,278,100059356,5,H22,4WG,1000,100054290,1,5,5000,30,8.7,NA,HERRING,0.82,4.95,2,1,NA,167,NA,51,141,15,102348357,30,26,641,7057,J24-0311,23120,SHERRY AND TRAVIS III,108134,70,H22,24.6538461538462,43.86,-59.06733,43.82033,-59.029,4W,641,720,1609,1943,2,2024-07-08 09:41:00,2024-07-08 10:20:00,2024-07-08 19:09:00,2024-07-08 22:43:00,941,1020,1909,2243,NO,43.84497,-59.0509,H22,Nova Scotia,Sherry & Travis III,Nova Scotia,0.076
73,100396141,13,2024-07-15 04:03:00,2024-07-15 04:41:00,2024-07-15 10:05:00,2024-07-15 13:19:00,362,324,44.9555,44.94583,44.94633,44.95533,-61.07217,-61.1405,-61.13867,-61.071,556,2024,194,192,187,194,100059356,5,H22,4WD,1000,100054297,1,4.9,4900,30,8.7,NA,HERRING,0.85,4.92,2,1,NA,172,NA,51,141,15,102348394,30,5,94,7057,J24-0311,23120,SHERRY AND TRAVIS III,108134,73,H22,18.8,44.9555,-61.07217,44.95533,-61.071,4W,403,441,1005,1319,2,2024-07-15 07:03:00,2024-07-15 07:41:00,2024-07-15 13:05:00,2024-07-15 16:19:00,703,741,1305,1619,NO,44.95253,-61.09454,H22,Nova Scotia,Sherry & Travis III,Nova Scotia,0.021
74,100396143,15,2024-07-16 04:18:00,2024-07-16 04:56:00,2024-07-16 10:37:00,2024-07-16 13:41:00,379,341,44.71433,44.704,44.71417,44.7045,-61.64783,-61.58183,-61.64967,-61.58267,563,2024,151,146,151,146,100059356,5,H22,4WH,1000,100054299,1,4.9,4900,30,8.7,NA,HERRING,0.85,4.87,2,1,NA,173,NA,51,141,15,102348412,30,15,91,7057,J24-0311,23120,SHERRY AND TRAVIS III,108134,74,H22,6.06666666666667,44.71433,-61.64783,44.7045,-61.58267,4W,418,456,1037,1341,2,2024-07-16 07:18:00,2024-07-16 07:56:00,2024-07-16 13:37:00,2024-07-16 16:41:00,718,756,1337,1641,NO,44.71121,-61.62547,H22,Nova Scotia,Sherry & Travis III,Nova Scotia,0.041
76,100396144,16,2024-07-16 07:10:00,2024-07-16 07:41:00,2024-07-16 16:43:00,2024-07-16 19:49:00,573,542,44.4665,44.44717,44.46567,44.44733,-61.441,-61.37683,-61.44033,-61.37683,759,2024,138,141,139,142,100059356,5,H22,4WH,1000,100054300,1,4.9,4900,30,8.7,NA,HERRING,0.84,4.89,2,1,NA,160,NA,51,141,15,102348418,30,2,8,7057,J24-0311,23120,SHERRY AND TRAVIS III,108134,76,H22,4,44.4665,-61.441,44.44733,-61.37683,4W,710,741,1643,1949,2,2024-07-16 10:10:00,2024-07-16 10:41:00,2024-07-16 19:43:00,2024-07-16 22:49:00,1010,1041,1943,2249,NO,44.45836,-61.42029,H22,Nova Scotia,Sherry & Travis III,Nova Scotia,0.195
77,100395944,5,2024-06-15 04:03:00,2024-06-15 04:28:00,2024-06-15 10:19:00,2024-06-15 14:02:00,376,351,43.27083,43.228,43.2695,43.23417,-61.16533,-61.15217,-61.15733,-61.14917,599,2024,613,574,624,635,100059347,5,H23,4WJ,1000,100054263,1,5.1,5100,30,9.2,NA,HERRING,0.8,5.02,2,1,NA,165,NA,51,141,15,NA,NA,0,0,7057,J24-0306,24520,THORBURN VENTURE,108324,77,H23,NA,43.27083,-61.16533,43.23417,-61.14917,4W,403,428,1019,1402,2,2024-06-15 07:03:00,2024-06-15 07:28:00,2024-06-15 13:19:00,2024-06-15 17:02:00,703,728,1319,1702,NO,43.25063,-61.15554,H23,Nova Scotia,Thorburn Venture,Nova Scotia,0.284
78,100396130,2,2024-07-05 04:00:00,2024-07-05 04:39:00,2024-07-05 10:04:00,2024-07-05 13:41:00,364,325,42.84217,42.87767,42.84133,42.873,-62.57917,-62.579,-62.6105,-62.58433,581,2024,336,218,333,229,100059356,5,H23,4WL,1000,100054286,1,4.9,4900,30,8.7,NA,HERRING,0.79,4.91,2,1,NA,176,NA,51,141,15,102348310,30,1,13,7057,J24-0311,23120,SHERRY AND TRAVIS III,108134,78,H23,13,42.84217,-62.57917,42.873,-62.58433,4W,400,439,1004,1341,2,2024-07-05 07:00:00,2024-07-05 07:39:00,2024-07-05 13:04:00,2024-07-05 16:41:00,700,739,1304,1641,NO,42.85566,-62.60093,H23,Nova Scotia,London Alexia,Nova Scotia,1.784
79,100396129,1,2024-07-04 04:55:00,2024-07-04 05:36:00,2024-07-04 11:11:00,2024-07-04 14:54:00,376,335,42.81617,42.782,42.81583,42.78617,-63.19283,-63.165,-63.19317,-63.1635,599,2024,216,635,216,452,100059356,5,H23,4WL,1000,100054285,1,4.9,4900,30,8.7,NA,HERRING,0.81,4.82,2,1,NA,181,NA,51,141,15,102348293,30,7,109,7057,J24-0311,23120,SHERRY AND TRAVIS III,108134,79,H23,15.5714285714286,42.81617,-63.19283,42.78617,-63.1635,4W,455,536,1111,1454,2,2024-07-04 07:55:00,2024-07-04 08:36:00,2024-07-04 14:11:00,2024-07-04 17:54:00,755,836,1411,1754,NO,42.80292,-63.18198,H23,Nova Scotia,London Alexia,Nova Scotia,0.004
8,100395541,9,2024-06-11 08:19:00,2024-06-11 08:42:00,2024-06-11 17:30:00,2024-06-11 19:46:00,551,528,43.286,43.24583,43.245,43.28633,-64.726,-64.6915,-64.69167,-64.72567,687,2024,58,65,65,58,100059326,5,H11,4XN,1000,100054219,1,0.56,560,30,9.5,NA,HERRING,0.77,5.4,2,1,NA,164,NA,51,141,15,102342704,30,2,18,7057,J24-0304,24060,SLEEPY DEVIL,106592,8,H11,9,43.286,-64.726,43.28633,-64.72567,4X,819,842,1730,1946,1,2024-06-11 11:19:00,2024-06-11 11:42:00,2024-06-11 20:30:00,2024-06-11 22:46:00,1119,1142,2030,2246,NO,43.27855,-64.70197,H11,Nova Scotia,Sleepy Devil,Nova Scotia,1.211
80,100396223,30,2024-06-10 04:01:00,2024-06-10 04:28:00,2024-06-10 10:05:00,2024-06-10 11:20:00,364,337,45.24467,45.20467,45.243,0,-58.12233,-58.10983,-58.12467,0,439,2024,82,73,82,0,100059359,5,H31,4VS,1000,100054323,1,NA,NA,30,9.3,NA,HERRING,0.762,4.6,1,2,1,168,NA,51,141,15,102349036,30,4,56,7057,J24-0302,25939,LADY TRISH,108118,80,H31,14,45.24467,-58.12233,0,0,4V,401,428,1005,1120,3,2024-06-10 07:01:00,2024-06-10 07:28:00,2024-06-10 13:05:00,2024-06-10 14:20:00,701,728,1305,1420,YES,45.22489,-58.11843,H31,Nova Scotia,Lady Trish,Nova Scotia,0.175
81,100398082,2,2024-07-17 05:40:00,2024-07-17 06:15:00,2024-07-17 13:50:00,2024-07-17 16:45:00,490,455,44.58817,44.62717,44.588,44.62583,-59.70633,-59.682,-59.70667,-59.68083,665,2024,47,106,50,105,100059401,5,H31,4VS,1000,100054379,1,4,4000,30,8,NA,NA,0.72,5.3,NA,NA,0.54,NA,NA,51,141,15,102364564,30,3,26,7057,J24-0307B,16240,CAPT'N NICK,106425,81,H31,8.66666666666667,44.58817,-59.70633,44.62583,-59.68083,4V,540,615,1350,1645,3,2024-07-17 08:40:00,2024-07-17 09:15:00,2024-07-17 16:50:00,2024-07-17 19:45:00,840,915,1650,1945,YES,44.60626,-59.69665,H31,Nova Scotia,Capt'n Nick,Nova Scotia,0.116
82,100395953,9,2024-07-08 05:35:00,2024-07-08 06:09:00,2024-07-08 14:30:00,2024-07-08 17:25:00,535,501,44.98017,45.02083,44.97933,45.0205,-58.66333,-58.67017,-58.66533,-58.67233,710,2024,61,55,61,55,100059348,5,H31,4VS,1000,100054264,1,4,4000,30,7.9,NA,HERRING,0.72,5.3,1,2,0.54,NA,NA,51,141,15,102346494,30,2,111,7057,J24-0307A,16240,CAPT'N NICK,106425,82,H31,55.5,44.98017,-58.66333,45.0205,-58.67233,4V,535,609,1430,1725,3,2024-07-08 08:35:00,2024-07-08 09:09:00,2024-07-08 17:30:00,2024-07-08 20:25:00,835,909,1730,2025,YES,45.00117,-58.66653,H31,Nova Scotia,Capt'n Nick,Nova Scotia,0.026
83,100396187,5,2024-07-23 05:25:00,2024-07-23 05:50:00,2024-07-23 11:46:00,2024-07-23 13:38:00,381,356,44.88333,44.885,44.8835,44.88483,-57.91667,-57.97667,-57.91817,-57.97567,493,2024,60,61,60,61,100059358,5,H31,4VS,1000,100054312,1,4.9,4900,30,9.5,NA,HERRING,0.872,4.85,1,2,0.585,173,NA,51,141,15,102348724,30,2,17,7057,J24-0312B,23323,ADELE EVANGELINE,107266,83,H31,8.5,44.88333,-57.91667,44.88483,-57.97567,4V,525,550,1146,1338,3,2024-07-23 08:25:00,2024-07-23 08:50:00,2024-07-23 14:46:00,2024-07-23 16:38:00,825,850,1446,1638,YES,44.88378,-57.94095,H31,Nova Scotia,Adele Evangeline,Nova Scotia,0.025
84,100398084,4,2024-07-19 06:00:00,2024-07-19 06:45:00,2024-07-19 14:30:00,2024-07-19 17:13:00,510,465,44.405,44.36517,44.366,44.4075,-59.1105,-59.13783,-59.139,-59.115,673,2024,58,93,58,92,100059401,5,H31,4VS,1000,100054379,1,4,4000,30,8,NA,NA,0.72,5.3,NA,NA,0.54,NA,NA,51,141,15,102364582,30,2,14,7057,J24-0307B,16240,CAPT'N NICK,106425,84,H31,7,44.405,-59.1105,44.4075,-59.115,4V,600,645,1430,1713,3,2024-07-19 09:00:00,2024-07-19 09:45:00,2024-07-19 17:30:00,2024-07-19 20:13:00,900,945,1730,2013,YES,44.39135,-59.12011,H31,Nova Scotia,Capt'n Nick,Nova Scotia,0.017
85,100398085,5,2024-07-20 05:30:00,2024-07-20 06:05:00,2024-07-20 13:40:00,2024-07-20 16:22:00,490,455,44.25383,44.291,44.25333,44.29133,-58.74433,-58.77383,-58.74533,-58.7745,652,2024,33,36,33,36,100059401,5,H31,4VS,1000,100054379,1,4,4000,30,8,NA,NA,0.72,5.3,NA,NA,0.54,NA,NA,51,141,15,102364584,30,4,178,7057,J24-0307B,16240,CAPT'N NICK,106425,85,H31,44.5,44.25383,-58.74433,44.29133,-58.7745,4V,530,605,1340,1622,3,2024-07-20 08:30:00,2024-07-20 09:05:00,2024-07-20 16:40:00,2024-07-20 19:22:00,830,905,1640,1922,YES,44.26918,-58.75782,H31,Nova Scotia,Capt'n Nick,Nova Scotia,0.091
86,100395951,7,2024-07-07 05:12:00,2024-07-07 05:45:00,2024-07-07 12:25:00,2024-07-07 15:25:00,433,400,45.05383,45.09283,45.05333,45.091,-58.26367,-58.23633,-58.265,-58.23783,613,2024,73,83,72,83,100059348,5,H31,4VS,1000,100054264,1,4,4000,30,7.9,NA,HERRING,0.72,5.3,1,2,0.54,NA,NA,51,141,15,102346481,30,8,101,7057,J24-0307A,16240,CAPT'N NICK,106425,86,H31,12.625,45.05383,-58.26367,45.091,-58.23783,4V,512,545,1225,1525,3,2024-07-07 08:12:00,2024-07-07 08:45:00,2024-07-07 15:25:00,2024-07-07 18:25:00,812,845,1525,1825,YES,45.0707,-58.25238,H31,Nova Scotia,Capt'n Nick,Nova Scotia,0.038
87,100395949,5,2024-07-06 05:15:00,2024-07-06 05:50:00,2024-07-06 13:05:00,2024-07-06 16:50:00,470,435,44.68967,44.72633,44.68933,44.72683,-59.16217,-59.138,-59.1635,-59.139,695,2024,45,45,45,45,100059348,5,H31,4VS,1000,100054264,1,4,4000,30,7.9,NA,HERRING,0.72,5.3,1,2,0.54,NA,NA,51,141,15,102346472,30,6,307,7057,J24-0307A,16240,CAPT'N NICK,106425,87,H31,51.1666666666667,44.68967,-59.16217,44.72683,-59.139,4V,515,550,1305,1650,3,2024-07-06 08:15:00,2024-07-06 08:50:00,2024-07-06 16:05:00,2024-07-06 19:50:00,815,850,1605,1950,YES,44.70484,-59.15057,H31,Nova Scotia,Capt'n Nick,Nova Scotia,0.115
88,100396169,1,2024-07-15 04:23:00,2024-07-15 04:44:00,2024-07-15 10:45:00,2024-07-15 13:08:00,382,361,46.625,46.665,46.6245,46.66567,-59.89167,-59.89,-59.89083,-59.89117,525,2024,64,67,64,67,100059357,5,H31,4VN,1000,100054306,1,4.9,4900,30,9.5,NA,HERRING,0.872,4.85,1,2,0.585,141,NA,51,141,15,NA,NA,0,0,7057,J24-0312A,23323,ADELE EVANGELINE,107266,88,H31,NA,46.625,-59.89167,46.66567,-59.89117,4V,423,444,1045,1308,3,2024-07-15 07:23:00,2024-07-15 07:44:00,2024-07-15 13:45:00,2024-07-15 16:08:00,723,744,1345,1608,YES,46.64174,-59.89205,H31,Nova Scotia,Adele Evangeline,Nova Scotia,0.083
89,100398086,6,2024-07-20 07:45:00,2024-07-20 08:12:00,2024-07-20 17:53:00,2024-07-20 20:50:00,608,581,44.27733,44.237,44.23917,44.27917,-58.938,-58.93183,-58.9315,-58.9345,785,2024,38,34,35,38,100059401,5,H31,4VS,1000,100054379,1,4,4000,30,8,NA,NA,0.72,5.3,NA,NA,0.54,NA,NA,51,141,15,NA,NA,0,0,7057,J24-0307B,16240,CAPT'N NICK,106425,89,H31,NA,44.27733,-58.938,44.27917,-58.9345,4V,745,812,1753,2050,3,2024-07-20 10:45:00,2024-07-20 11:12:00,2024-07-20 20:53:00,2024-07-20 23:50:00,1045,1112,2053,2350,YES,44.26458,-58.93552,H31,Nova Scotia,Capt'n Nick,Nova Scotia,0.042
9,100395538,6,2024-06-10 05:35:00,2024-06-10 05:58:00,2024-06-10 13:45:00,2024-06-10 16:05:00,490,467,43.35517,43.40333,43.404,43.356,-64.85867,-64.84517,-64.8415,-64.856,630,2024,59,52,51,59,100059326,5,H11,4XN,1000,100054218,1,0.56,560,30,9.5,NA,HERRING,0.77,5.4,2,1,NA,171,NA,51,141,15,102342596,30,2,21,7057,J24-0304,24060,SLEEPY DEVIL,106592,9,H11,10.5,43.35517,-64.85867,43.356,-64.856,4X,535,558,1345,1605,1,2024-06-10 08:35:00,2024-06-10 08:58:00,2024-06-10 16:45:00,2024-06-10 19:05:00,835,858,1645,1905,NO,43.37712,-64.85335,H11,Nova Scotia,Sleepy Devil,Nova Scotia,0.066
90,100396197,4,2024-06-03 05:08:00,2024-06-03 05:30:00,2024-06-03 12:47:00,2024-06-03 14:16:00,459,437,46.167,46.12567,46.16583,0,-58.93417,-58.92683,-58.93617,0,548,2024,134,134,132,0,100059359,5,H31,4VN,1000,100054316,1,NA,NA,30,9.3,NA,HERRING,0.762,4.6,1,2,1,165,NA,51,141,15,102348824,30,16,399,7057,J24-0302,25939,LADY TRISH,108118,90,H31,24.9375,46.167,-58.93417,0,0,4V,508,530,1247,1416,3,2024-06-03 08:08:00,2024-06-03 08:30:00,2024-06-03 15:47:00,2024-06-03 17:16:00,808,830,1547,1716,YES,46.14672,-58.93189,H31,Nova Scotia,Lady Trish,Nova Scotia,0.102
91,100395948,4,2024-07-05 08:25:00,2024-07-05 09:00:00,2024-07-05 17:50:00,2024-07-05 20:45:00,565,530,45.15467,45.17167,45.15567,45.17117,-59.4385,-59.38417,-59.4405,-59.37417,740,2024,44,46,44,47,100059348,5,H31,4VS,1000,100054264,1,4,4000,30,7.9,NA,HERRING,0.72,5.3,1,2,0.54,NA,NA,51,141,15,102346469,30,11,464,7057,J24-0307A,16240,CAPT'N NICK,106425,91,H31,42.1818181818182,45.15467,-59.4385,45.17117,-59.37417,4V,825,900,1750,2045,3,2024-07-05 11:25:00,2024-07-05 12:00:00,2024-07-05 20:50:00,2024-07-05 23:45:00,1125,1200,2050,2345,YES,45.16287,-59.41244,H31,Nova Scotia,Capt'n Nick,Nova Scotia,0.004
92,100396219,26,2024-06-09 07:30:00,2024-06-09 07:56:00,2024-06-09 17:48:00,2024-06-09 19:10:00,618,592,45.544,45.50817,45.54383,0,-58.0185,-58.0435,-58.021,0,700,2024,91,168,88,0,100059359,5,H31,4VS,1000,100054322,1,NA,NA,30,9.3,NA,HERRING,0.762,4.6,1,2,1,164,NA,51,141,15,102349018,30,4,28,7057,J24-0302,25939,LADY TRISH,108118,92,H31,7,45.544,-58.0185,0,0,4V,730,756,1748,1910,3,2024-06-09 10:30:00,2024-06-09 10:56:00,2024-06-09 20:48:00,2024-06-09 22:10:00,1030,1056,2048,2210,YES,45.52965,-58.03036,H31,Nova Scotia,Lady Trish,Nova Scotia,0.129
93,100395947,3,2024-07-05 05:17:00,2024-07-05 06:00:00,2024-07-05 12:45:00,2024-07-05 15:32:00,448,405,45.25333,45.2755,45.255,45.27633,-59.762,-59.70933,-59.762,-59.7095,615,2024,45,52,46,50,100059348,5,H31,4VS,1000,100054264,1,4,4000,30,7.9,NA,HERRING,0.72,5.3,1,2,0.54,NA,NA,51,141,15,NA,NA,0,0,7057,J24-0307A,16240,CAPT'N NICK,106425,93,H31,NA,45.25333,-59.762,45.27633,-59.7095,4V,517,600,1245,1532,3,2024-07-05 08:17:00,2024-07-05 09:00:00,2024-07-05 15:45:00,2024-07-05 18:32:00,817,900,1545,1832,YES,45.26333,-59.7398,H31,Nova Scotia,Capt'n Nick,Nova Scotia,0.062
94,100396213,20,2024-06-08 04:02:00,2024-06-08 04:23:00,2024-06-08 10:05:00,2024-06-08 11:53:00,363,342,45.55083,45.58433,45.54983,0,-58.104,-58.1255,-58.106,0,471,2024,86,104,88,0,100059359,5,H31,4VS,1000,100054321,1,NA,NA,30,9.3,NA,HERRING,0.762,4.6,1,2,1,171,NA,51,141,15,NA,NA,0,0,7057,J24-0302,25939,LADY TRISH,108118,94,H31,NA,45.55083,-58.104,0,0,4V,402,423,1005,1153,3,2024-06-08 07:02:00,2024-06-08 07:23:00,2024-06-08 13:05:00,2024-06-08 14:53:00,702,723,1305,1453,YES,45.56863,-58.11588,H31,Nova Scotia,Lady Trish,Nova Scotia,0.033
95,100396194,1,2024-06-02 04:01:00,2024-06-02 04:25:00,2024-06-02 10:24:00,2024-06-02 11:56:00,383,359,46.019,46.05183,46.01867,0,-59.5815,-59.55767,-59.58133,0,475,2024,68,66,75,59,100059359,5,H31,4VN,1000,100054315,1,NA,NA,30,9.3,NA,HERRING,0.762,4.6,1,2,1,160,NA,51,141,15,102348791,30,3,64,7057,J24-0302,25939,LADY TRISH,108118,95,H31,21.3333333333333,46.019,-59.5815,0,0,4V,401,425,1024,1156,3,2024-06-02 07:01:00,2024-06-02 07:25:00,2024-06-02 13:24:00,2024-06-02 14:56:00,701,725,1324,1456,YES,46.03748,-59.56509,H31,Nova Scotia,Lady Trish,Nova Scotia,0.207
96,100395952,8,2024-07-07 09:10:00,2024-07-07 09:45:00,2024-07-07 19:00:00,2024-07-07 20:45:00,590,555,44.8025,44.84667,44.81083,45.85,-58.18183,-58.1705,-58.17933,-58.17033,695,2024,60,68,61,67,100059348,5,H31,4VS,1000,100054264,1,4,4000,30,7.9,NA,HERRING,0.72,5.3,1,2,0.54,NA,NA,51,141,15,102346490,30,6,81,7057,J24-0307A,16240,CAPT'N NICK,106425,96,H31,13.5,44.8025,-58.18183,45.85,-58.17033,4V,910,945,1900,2045,3,2024-07-07 12:10:00,2024-07-07 12:45:00,2024-07-07 22:00:00,2024-07-07 23:45:00,1210,1245,2200,2345,YES,44.81907,-58.17424,H31,Nova Scotia,Capt'n Nick,Nova Scotia,0.26
97,100396214,21,2024-06-08 05:01:00,2024-06-08 05:23:00,2024-06-08 12:35:00,2024-06-08 14:38:00,454,432,45.62167,45.6315,45.62117,0,-58.21633,-58.26917,-58.21917,0,577,2024,311,393,322,0,100059359,5,H32,4VS,1000,100054321,1,NA,NA,30,9.3,NA,HERRING,0.762,4.6,1,2,1,171,NA,51,141,15,102348971,30,3,50,7057,J24-0302,25939,LADY TRISH,108118,97,H32,16.6666666666667,45.62167,-58.21633,0,0,4V,501,523,1235,1438,3,2024-06-08 08:01:00,2024-06-08 08:23:00,2024-06-08 15:35:00,2024-06-08 17:38:00,801,823,1535,1738,YES,45.62693,-58.24443,H32,Nova Scotia,Lady Trish,Nova Scotia,0.003
